student_id,age,gender,branch,year,cgpa,attendance,backlogs,internships,projects,certifications,coding_problems,python,sql,java,dsa,machine_learning,power_bi,excel,communication_score,aptitude_score,placement
STU1225,20,Female,Civil Eng,4,8.46,69.3,0,1,1,3,7,1,1,1,0,1,0,1,89.3,64.3,1
STU1226,23,Male,Mechanical Eng,4,8.38,88.0,0,1,2,3,16,1,1,1,0,1,1,1,62.8,54.7,1
STU1227,20,Male,Computer Science,4,8.45,74.0,0,1,2,4,34,1,1,1,1,0,1,0,77.1,53.6,1
STU1228,22,Male,Civil Eng,3,9.68,90.1,1,4,0,0,37,1,0,0,0,1,0,1,55.7,50.5,1
STU1229,21,Female,Information Technology,4,7.61,67.7,0,1,2,1,35,1,1,1,1,0,1,1,67.8,57.4,1
STU1230,21,Male,Computer Science,4,8.07,76.8,0,1,3,4,25,1,1,1,1,1,0,1,60.8,63.1,1
STU1231,21,Female,Information Technology,4,6.52,73.1,0,2,2,3,94,0,1,1,1,0,1,0,93.2,70.3,1
STU1232,21,Male,Computer Science,4,9.95,88.6,0,1,2,4,4,1,1,1,1,0,0,1,52.9,52.7,1
STU1233,21,Male,Electronics & Comm,4,7.23,72.8,0,0,1,8,1,1,0,0,1,0,0,1,69.2,76.3,1
STU1234,20,Male,Information Technology,4,7.26,77.6,0,2,2,4,47,1,1,0,0,1,0,0,87.2,51.4,1
STU1235,21,Male,Information Technology,3,7.22,83.1,0,0,4,2,40,0,0,1,0,0,0,0,40.8,76.5,1
STU1236,20,Female,Electronics & Comm,4,6.89,83.5,0,0,3,1,8,0,0,0,0,1,0,1,74.0,52.0,1
STU1237,19,Female,Mechanical Eng,4,6.8,86.9,0,0,3,2,17,0,1,0,1,0,0,0,69.6,95.3,1
STU1238,21,Female,Electronics & Comm,3,7.02,80.1,0,0,2,3,7,1,0,1,1,0,0,0,58.5,74.7,1
STU1239,20,Female,Information Technology,3,6.1,73.8,2,0,3,1,144,1,1,1,1,1,0,0,85.0,77.6,1
STU1240,22,Female,Electrical Eng,3,6.74,74.5,0,0,4,3,13,0,0,1,1,0,0,1,92.0,62.4,1
STU1241,22,Female,Mechanical Eng,4,9.74,78.3,0,1,3,0,24,1,1,1,0,0,0,1,77.2,74.1,1
STU1242,22,Female,Computer Science,3,8.41,80.5,0,0,4,3,16,1,0,1,1,0,0,1,63.8,46.2,1
STU1243,20,Male,Electronics & Comm,4,8.62,76.5,0,0,2,0,32,0,0,1,1,0,0,1,47.7,50.4,1
STU1244,19,Male,Computer Science,4,8.89,78.2,2,1,4,2,191,1,1,1,1,0,0,1,70.5,60.4,1
STU1245,22,Male,Computer Science,4,9.62,62.8,0,0,2,4,36,1,1,1,0,1,0,1,65.8,87.8,1
STU1246,20,Female,Electronics & Comm,4,5.65,84.7,2,0,4,0,25,1,0,0,0,0,1,0,66.7,80.1,1
STU1247,22,Male,Mechanical Eng,4,6.25,79.8,2,1,0,2,35,0,0,1,0,0,0,1,61.0,31.5,1
STU1248,22,Male,Computer Science,4,6.72,88.0,0,0,3,1,111,1,0,1,1,0,0,0,59.8,50.2,1
STU1249,22,Female,Electrical Eng,3,7.08,78.0,2,0,4,5,186,1,1,1,1,0,0,0,68.4,63.7,1
STU1250,20,Female,Mechanical Eng,4,7.27,60.6,0,1,1,4,13,0,0,1,0,0,0,0,50.8,83.8,1
STU1251,20,Female,Mechanical Eng,4,7.11,74.4,0,1,3,6,61,0,0,0,1,0,0,1,82.5,68.7,1
STU1252,22,Male,Computer Science,4,7.84,76.0,0,1,3,4,285,0,0,1,1,0,1,0,57.3,26.9,1
STU1253,20,Female,Mechanical Eng,4,7.64,85.4,0,3,1,3,15,1,1,0,1,1,1,1,69.6,47.4,1
STU1254,20,Male,Information Technology,3,6.8,57.3,0,1,2,1,24,1,1,0,1,1,0,1,63.5,75.8,1
STU1255,21,Male,Electronics & Comm,4,5.21,78.4,1,1,2,1,33,0,1,0,0,0,0,1,77.1,68.1,0
STU1256,22,Male,Computer Science,3,6.51,83.1,0,0,2,2,47,1,1,1,0,1,1,0,76.3,67.0,1
STU1257,21,Male,Computer Science,4,7.0,71.4,0,2,0,2,104,1,1,1,1,1,1,1,75.1,81.7,1
STU1258,21,Male,Electrical Eng,3,7.33,78.7,0,0,0,4,10,1,0,0,0,0,1,1,51.6,59.8,1
STU1259,19,Female,Information Technology,4,6.36,71.7,1,1,1,1,70,1,1,1,1,1,0,1,65.3,75.5,1
STU1260,21,Male,Computer Science,3,7.06,70.7,0,1,1,0,12,1,1,1,0,0,0,1,90.4,89.6,1
STU1261,23,Female,Computer Science,4,6.36,73.9,2,1,1,2,69,1,0,1,1,0,0,0,63.2,68.4,1
STU1262,20,Male,Electronics & Comm,4,7.46,70.9,0,3,3,1,3,0,0,1,0,0,0,1,82.7,51.6,1
STU1263,21,Male,Computer Science,3,6.42,84.8,1,3,2,3,54,1,0,1,1,1,0,1,67.9,58.6,1
STU1264,22,Male,Electrical Eng,4,6.67,70.7,0,0,3,2,62,0,0,0,1,0,1,0,63.7,51.5,1
STU1265,21,Male,Computer Science,4,6.16,69.0,1,0,0,3,189,1,0,1,1,0,0,1,70.6,31.4,1
STU1266,21,Female,Computer Science,4,7.43,95.7,0,2,2,0,16,1,1,1,1,0,0,1,56.3,53.1,1
STU1267,21,Male,Information Technology,4,6.65,87.6,2,1,2,7,201,0,0,1,1,1,0,0,80.6,74.5,1
STU1268,20,Male,Information Technology,4,8.6,59.4,0,1,4,0,44,1,1,1,0,0,0,0,56.0,65.1,1
STU1269,20,Male,Information Technology,4,8.05,70.4,0,1,3,1,167,0,1,1,1,0,0,1,75.8,85.4,1
STU1270,21,Female,Information Technology,4,7.52,80.4,0,1,4,3,65,1,0,1,1,1,1,0,83.1,67.2,1
STU1271,21,Female,Civil Eng,4,6.72,81.2,0,3,0,0,29,0,1,1,0,1,1,1,74.0,78.3,1
STU1272,22,Male,Electronics & Comm,4,8.02,63.1,0,1,3,0,16,1,0,0,1,0,0,1,60.0,38.6,1
STU1273,22,Female,Computer Science,3,8.36,89.6,0,1,2,0,64,1,1,1,1,1,1,1,70.6,58.4,1
STU1274,21,Female,Information Technology,3,7.76,86.3,0,1,3,2,34,1,1,0,1,0,1,1,57.7,61.0,1
STU1275,21,Female,Mechanical Eng,3,9.36,82.8,0,2,2,5,2,0,1,0,1,0,1,1,65.0,52.6,1
STU1276,21,Female,Information Technology,3,8.11,91.6,1,1,2,2,145,1,0,1,1,0,0,1,60.7,87.9,1
STU1277,21,Female,Computer Science,4,8.6,82.5,0,1,0,2,43,1,1,1,1,0,1,1,57.3,36.1,1
STU1278,21,Female,Electrical Eng,4,7.75,82.5,0,3,3,1,18,0,0,1,1,1,1,1,76.8,63.3,1
STU1279,21,Female,Electronics & Comm,3,8.34,93.6,0,1,1,0,10,1,0,0,1,0,0,1,81.8,82.0,1
STU1280,22,Male,Electronics & Comm,4,6.72,89.0,0,1,0,0,10,0,0,1,1,0,0,0,82.7,76.5,1
STU1281,20,Male,Computer Science,4,7.1,69.6,1,1,0,5,29,1,0,1,1,0,1,1,71.4,59.3,1
STU1282,20,Male,Computer Science,4,7.98,84.3,0,1,5,0,223,1,1,1,1,0,0,1,88.6,51.5,1
STU1283,19,Female,Electronics & Comm,4,7.98,71.4,0,0,2,10,7,1,1,1,1,1,1,1,58.5,81.4,1
STU1284,21,Female,Computer Science,4,8.16,83.0,0,1,4,1,274,1,1,1,1,1,0,1,86.0,57.2,1
STU1285,19,Male,Electronics & Comm,3,8.81,82.8,3,2,5,3,12,0,1,1,1,0,0,1,80.7,52.5,1
STU1286,21,Female,Electronics & Comm,3,6.03,64.2,2,1,5,6,15,0,0,0,0,1,1,1,68.6,80.0,1
STU1287,21,Male,Computer Science,3,6.53,76.8,2,2,4,1,33,1,1,1,0,1,0,0,71.1,69.6,1
STU1288,20,Male,Civil Eng,4,7.85,80.7,0,1,4,3,192,1,0,0,0,0,0,1,82.5,59.7,1
STU1289,21,Other,Mechanical Eng,3,6.8,73.6,0,4,1,1,8,1,1,0,1,0,0,1,77.3,69.9,1
STU1290,19,Male,Electrical Eng,4,10.0,81.1,2,0,1,1,10,1,0,1,0,1,0,1,71.7,71.7,1
STU1291,19,Male,Computer Science,3,8.17,86.1,0,0,2,1,131,1,1,1,0,0,1,1,61.7,64.2,1
STU1292,21,Female,Computer Science,4,7.51,77.7,3,1,2,4,70,1,0,0,1,1,0,1,55.1,67.3,1
STU1293,20,Female,Information Technology,3,7.03,80.2,0,1,0,1,236,1,1,0,1,0,0,1,69.5,32.6,1
STU1294,20,Male,Computer Science,3,7.07,91.8,2,0,3,1,81,1,0,1,0,1,0,0,52.0,63.4,1
STU1295,21,Female,Civil Eng,3,7.63,82.7,0,0,2,10,16,1,1,1,0,1,0,1,78.3,55.4,1
STU1296,21,Male,Computer Science,4,7.72,80.0,0,1,4,1,165,0,1,1,1,0,1,0,43.2,53.0,1
STU1297,20,Male,Information Technology,3,7.1,68.4,1,1,2,2,226,1,1,1,1,0,0,1,72.3,54.7,1
STU1298,21,Male,Information Technology,4,7.3,84.7,0,1,2,9,6,1,1,1,1,0,0,1,64.1,57.6,1
STU1299,19,Female,Electronics & Comm,3,9.08,81.3,0,2,2,1,10,0,0,1,0,0,0,1,61.8,60.5,1
STU1300,19,Male,Computer Science,4,9.12,90.8,0,2,2,1,57,1,1,1,1,1,1,1,64.1,67.5,1
STU1301,21,Female,Information Technology,4,7.88,78.5,0,1,5,4,61,1,1,1,1,0,0,1,27.6,54.0,1
STU1302,21,Female,Computer Science,3,6.12,59.8,5,1,1,1,55,1,0,1,1,1,1,0,61.8,72.8,0
STU1303,21,Other,Mechanical Eng,4,8.19,61.0,0,1,2,1,91,1,0,1,0,1,0,1,55.9,76.0,1
STU1304,21,Male,Computer Science,4,9.31,85.4,0,2,3,2,35,1,1,1,1,0,0,1,56.0,75.9,1
STU1305,23,Female,Mechanical Eng,3,9.11,72.3,0,2,2,3,52,1,1,1,0,0,1,0,100.0,79.0,1
STU1306,21,Male,Mechanical Eng,3,8.41,82.4,0,0,1,0,17,1,1,1,0,1,0,1,48.6,56.5,1
STU1307,20,Male,Computer Science,4,9.16,79.1,0,0,1,1,26,1,1,1,1,0,1,1,73.5,60.9,1
STU1308,21,Male,Electrical Eng,4,7.66,76.3,0,0,1,1,38,0,0,1,1,0,0,0,56.9,68.7,1
STU1309,20,Male,Computer Science,4,8.29,77.0,0,1,2,1,11,1,1,1,1,0,0,0,55.2,58.6,1
STU1310,20,Female,Civil Eng,4,6.85,69.3,0,1,4,3,43,1,0,0,1,0,0,1,49.1,47.6,1
STU1311,19,Male,Electronics & Comm,4,7.92,77.8,1,1,2,1,18,1,0,0,0,0,0,1,83.8,57.5,1
STU1312,19,Male,Information Technology,3,9.06,72.2,0,0,1,2,4,1,1,1,1,0,0,1,84.9,89.5,1
STU1313,22,Female,Information Technology,4,6.95,74.3,0,1,2,2,12,0,1,0,1,0,0,1,59.3,53.9,0
STU1314,21,Male,Computer Science,4,6.65,74.8,0,3,1,1,179,1,1,0,0,0,0,0,80.8,53.1,1
STU1315,21,Female,Civil Eng,4,7.71,75.7,1,1,4,1,4,0,0,0,1,0,0,1,53.5,56.8,0
STU1316,20,Male,Computer Science,4,7.35,87.2,0,0,2,1,38,1,0,1,1,1,1,1,62.4,73.4,1
STU1317,20,Female,Electronics & Comm,4,8.31,76.7,0,1,6,0,82,1,0,0,0,1,1,1,77.5,70.2,1
STU1318,20,Female,Information Technology,3,7.1,88.2,0,1,2,2,248,1,1,1,0,0,0,0,54.0,75.6,1
STU1319,20,Male,Civil Eng,4,9.49,93.4,0,2,3,3,64,1,0,0,0,0,0,1,57.6,100.0,1
STU1320,21,Male,Computer Science,4,6.18,86.5,2,1,1,1,78,1,1,1,0,0,1,0,68.3,77.3,0
STU1321,21,Male,Electronics & Comm,3,8.98,83.3,0,1,0,2,2,1,0,0,1,0,1,1,68.5,78.5,1
STU1322,21,Female,Information Technology,4,6.76,81.3,0,1,0,8,140,1,0,0,1,1,0,1,52.9,100.0,1
STU1323,20,Male,Electrical Eng,3,5.62,86.7,1,1,2,0,47,0,0,0,1,0,0,1,99.3,72.3,1
STU1324,22,Male,Computer Science,4,7.86,78.9,3,1,1,2,40,1,0,1,1,0,0,1,56.2,59.1,0
STU1325,21,Male,Computer Science,4,7.32,87.8,0,0,2,3,52,1,1,1,1,1,0,1,81.3,60.5,1
STU1326,21,Male,Computer Science,3,6.38,84.1,4,1,3,0,100,1,1,0,1,0,0,0,76.3,80.9,0
STU1327,21,Male,Electrical Eng,4,5.75,74.4,2,0,1,3,7,0,0,0,0,0,1,1,56.7,46.2,0
STU1328,20,Female,Computer Science,4,7.59,87.0,0,0,1,7,199,1,0,1,1,0,0,0,74.5,35.8,1
STU1329,20,Male,Electronics & Comm,4,8.67,78.9,0,1,4,0,1,0,0,1,1,0,0,1,56.2,52.7,1
STU1330,20,Male,Computer Science,3,8.24,76.9,2,0,2,4,175,1,1,1,0,0,0,1,69.0,77.3,1
STU1331,21,Female,Mechanical Eng,3,7.66,73.2,0,0,3,1,29,1,1,1,1,0,1,1,79.5,73.9,1
STU1332,19,Female,Civil Eng,4,8.13,79.7,1,1,2,0,34,1,1,1,1,1,1,1,60.2,62.6,1
STU1333,20,Male,Electronics & Comm,3,7.57,88.0,0,1,2,2,6,1,1,1,0,0,0,1,73.8,81.0,1
STU1334,19,Male,Information Technology,4,6.03,86.9,2,0,1,0,18,0,1,0,1,1,0,1,59.9,74.1,0
STU1335,19,Male,Computer Science,4,6.04,81.5,3,1,4,2,90,1,0,1,0,1,0,1,70.5,70.2,0
STU1336,22,Female,Computer Science,4,7.38,84.0,2,0,4,0,195,1,1,1,1,0,1,1,69.5,64.7,1
STU1337,21,Male,Computer Science,4,7.42,90.7,0,0,6,3,90,1,1,0,0,1,0,1,62.9,78.4,1
STU1338,21,Female,Electronics & Comm,4,8.54,76.5,0,1,2,2,6,1,1,1,1,0,1,0,42.4,76.3,1
STU1339,19,Female,Electronics & Comm,4,8.43,66.8,0,0,3,2,57,1,0,1,0,0,0,1,78.9,60.9,1
STU1340,21,Male,Civil Eng,4,8.27,91.0,0,4,2,1,34,0,0,0,0,0,1,1,95.9,77.2,1
STU1341,21,Male,Information Technology,4,7.29,72.7,0,0,2,1,55,1,1,1,1,0,0,1,70.0,55.2,1
STU1342,20,Male,Electronics & Comm,4,6.08,71.1,0,2,3,1,18,1,0,1,1,0,0,1,59.4,68.5,1
STU1343,20,Male,Information Technology,3,8.05,60.0,0,2,1,3,36,1,1,0,1,1,0,1,70.9,71.0,1
STU1344,20,Male,Electronics & Comm,3,8.18,83.7,0,4,1,1,17,1,0,0,0,1,0,0,84.0,60.0,1
STU1345,21,Female,Computer Science,4,5.0,61.8,4,1,1,2,50,1,0,0,1,0,1,0,85.9,67.0,0
STU1346,21,Female,Information Technology,4,6.68,70.5,0,2,3,1,74,1,0,1,1,0,0,0,80.8,74.1,1
STU1347,19,Female,Information Technology,4,6.84,83.9,0,3,2,3,14,1,1,1,0,1,1,1,74.2,48.8,1
STU1348,20,Female,Electrical Eng,4,7.73,85.2,4,0,2,2,63,0,1,0,0,0,1,0,77.5,67.8,0
STU1349,21,Male,Civil Eng,3,6.72,71.5,0,1,6,2,1,1,0,1,0,1,1,1,69.7,98.2,1
STU1350,21,Male,Information Technology,4,7.56,76.7,0,0,2,3,120,1,1,1,0,1,0,0,54.6,52.6,1
STU1351,22,Male,Computer Science,4,7.37,69.3,0,1,1,2,110,1,0,1,1,0,0,1,62.7,80.4,1
STU1352,21,Female,Information Technology,4,7.42,72.5,0,1,2,4,216,1,1,1,1,1,0,1,63.5,63.6,1
STU1353,20,Female,Electronics & Comm,4,6.81,80.7,0,0,3,3,56,1,1,1,1,1,0,1,72.1,82.7,1
STU1354,19,Female,Computer Science,3,6.9,73.0,0,2,0,2,34,1,1,1,1,0,0,1,43.3,54.1,1
STU1355,21,Male,Electrical Eng,4,6.41,75.6,0,0,2,4,12,1,0,0,0,0,0,1,75.2,65.1,1
STU1356,19,Male,Civil Eng,4,8.02,63.4,0,2,0,4,7,1,0,1,0,0,0,1,39.8,98.2,1
STU1357,21,Female,Civil Eng,3,8.23,89.3,2,0,2,2,27,1,1,1,0,0,0,1,73.8,62.4,1
STU1358,22,Male,Computer Science,4,6.75,83.1,0,1,1,0,124,1,1,1,1,0,0,0,84.4,74.5,1
STU1359,21,Female,Mechanical Eng,4,9.27,85.9,0,0,1,2,62,0,1,1,0,0,1,1,80.5,73.9,1
STU1360,20,Female,Electrical Eng,4,7.25,90.9,0,0,2,1,25,1,1,0,1,0,1,1,55.5,34.6,1
STU1361,21,Female,Information Technology,3,9.28,69.7,0,1,4,2,128,1,0,1,1,1,0,1,76.7,71.7,1
STU1362,21,Male,Electronics & Comm,3,6.89,74.4,0,0,3,3,0,0,0,1,0,1,0,1,77.9,46.4,1
STU1363,21,Male,Mechanical Eng,4,5.37,59.1,1,1,4,3,68,0,0,0,0,0,0,1,91.9,74.5,0
STU1364,22,Male,Information Technology,3,8.04,100.0,0,3,3,3,31,1,0,0,1,1,0,0,73.1,66.8,1
STU1365,20,Male,Information Technology,4,7.87,76.5,0,0,0,3,181,1,1,1,1,1,0,1,82.4,48.3,1
STU1366,22,Male,Information Technology,3,7.64,88.4,0,2,1,0,115,1,1,1,1,1,0,1,61.9,47.1,1
STU1367,22,Female,Electronics & Comm,4,6.89,65.6,0,0,4,1,3,0,0,1,1,0,0,1,56.1,63.9,1
STU1368,20,Female,Computer Science,4,7.56,88.0,1,0,3,3,111,1,1,1,1,1,0,0,80.1,100.0,1
STU1369,19,Male,Mechanical Eng,4,7.04,96.6,0,0,6,2,34,1,1,1,1,0,1,1,80.3,89.3,1
STU1370,20,Male,Electronics & Comm,3,7.27,77.4,0,4,1,3,25,1,0,0,0,0,0,1,59.1,70.4,1
STU1371,19,Male,Electronics & Comm,4,8.53,67.9,0,0,1,0,8,1,1,1,0,1,0,1,51.0,72.7,1
STU1372,19,Male,Computer Science,4,7.8,76.6,0,2,2,1,106,1,0,1,1,0,0,1,69.7,74.0,1
STU1373,21,Female,Electronics & Comm,3,8.27,55.7,0,4,2,2,14,1,1,0,1,0,0,1,68.6,57.0,1
STU1374,19,Male,Computer Science,4,7.34,77.6,0,1,1,2,120,1,1,1,1,1,0,1,71.3,54.6,1
STU1375,20,Male,Computer Science,3,7.22,86.2,0,1,2,1,72,1,1,1,1,0,0,1,80.4,77.8,1
STU1376,21,Male,Electronics & Comm,4,6.33,77.6,4,2,3,2,9,0,0,1,0,1,1,1,82.4,56.0,0
STU1377,19,Female,Information Technology,4,7.19,75.2,2,1,1,0,41,1,0,0,1,1,0,0,68.1,86.6,1
STU1378,21,Female,Electronics & Comm,3,5.0,83.3,1,0,0,0,22,1,0,1,0,0,1,1,54.1,44.7,0
STU1379,20,Male,Computer Science,4,6.95,84.0,1,1,3,0,22,1,1,0,1,0,1,1,57.8,51.5,1
STU1380,20,Male,Information Technology,4,7.51,61.4,0,2,2,2,132,1,1,1,1,1,1,1,59.6,86.2,1
STU1381,21,Female,Computer Science,3,8.22,78.9,0,2,2,4,29,1,1,1,1,1,0,1,66.3,60.7,1
STU1382,21,Female,Civil Eng,4,7.3,100.0,0,0,2,1,36,1,0,0,1,1,0,1,60.8,63.2,1
STU1383,22,Male,Electronics & Comm,4,7.98,64.6,0,0,4,0,1,1,0,0,0,0,0,1,64.6,74.7,1
STU1384,21,Female,Electronics & Comm,4,5.2,77.1,4,3,2,3,68,0,0,1,0,0,0,1,69.0,82.4,0
STU1385,21,Female,Information Technology,4,7.54,97.4,1,0,4,4,96,1,1,1,1,0,1,1,59.0,74.1,1
STU1386,20,Female,Computer Science,3,5.75,89.0,3,2,2,0,235,1,0,1,1,1,0,0,72.5,69.3,1
STU1387,20,Female,Civil Eng,3,6.27,72.9,0,0,1,1,8,0,1,0,0,1,1,0,93.6,77.0,1
STU1388,21,Female,Computer Science,4,7.39,80.1,0,2,2,1,144,0,1,1,1,0,1,1,65.7,71.1,1
STU1389,21,Male,Information Technology,3,9.0,78.0,0,2,2,0,300,1,0,1,1,1,0,1,58.5,81.3,1
STU1390,23,Female,Electronics & Comm,4,8.01,70.5,0,0,2,3,56,1,1,0,1,0,1,0,72.3,100.0,1
STU1391,20,Male,Computer Science,3,7.62,77.3,0,0,3,7,73,1,1,1,0,0,1,1,56.9,72.6,1
STU1392,20,Female,Electrical Eng,4,7.58,75.2,0,1,1,3,4,0,0,1,1,0,0,0,65.9,52.1,1
STU1393,21,Male,Electronics & Comm,4,6.82,79.1,0,0,3,8,14,1,1,1,0,0,0,1,58.5,80.6,1
STU1394,20,Female,Computer Science,4,7.0,70.5,0,1,3,2,166,1,1,0,1,0,0,1,53.0,62.8,1
STU1395,22,Female,Computer Science,3,8.07,65.2,0,1,3,5,173,1,1,1,1,1,1,1,55.7,70.1,1
STU1396,22,Male,Computer Science,3,6.08,77.6,0,0,2,1,168,1,0,1,1,0,1,1,58.7,70.5,1
STU1397,20,Female,Mechanical Eng,3,8.25,95.2,1,1,6,0,82,1,1,0,0,0,1,1,53.4,56.3,1
STU1398,21,Female,Electronics & Comm,3,7.17,78.8,0,2,2,3,55,0,1,0,0,0,1,0,85.9,59.4,1
STU1399,21,Female,Computer Science,3,8.51,74.7,0,1,1,1,34,1,1,1,1,1,1,1,74.0,30.4,1
STU1400,20,Male,Computer Science,4,8.66,85.5,1,0,3,1,0,1,1,1,1,1,1,1,81.2,63.5,1
STU1401,22,Male,Electronics & Comm,4,5.76,76.4,5,1,1,3,40,0,1,0,1,0,0,1,49.0,73.4,0
STU1402,21,Female,Electronics & Comm,4,6.96,96.7,0,2,3,1,0,0,1,1,0,1,0,0,63.9,65.2,1
STU1403,21,Male,Information Technology,4,6.66,78.0,0,1,1,2,36,1,1,0,1,1,1,1,73.9,58.1,1
STU1404,20,Female,Information Technology,4,5.61,85.0,1,0,0,1,167,1,1,1,1,0,1,1,91.1,70.7,1
STU1405,22,Male,Computer Science,4,6.46,70.5,5,0,1,4,5,1,0,1,1,0,0,1,57.5,50.9,0
STU1406,20,Male,Electronics & Comm,4,10.0,83.0,1,2,2,1,12,0,1,1,1,0,0,1,50.0,49.1,1
STU1407,19,Male,Civil Eng,4,8.27,80.8,0,2,1,2,114,0,0,1,0,0,0,0,70.7,72.9,1
STU1408,22,Female,Computer Science,4,9.71,77.4,0,1,1,0,252,1,1,1,0,1,1,1,58.6,73.7,1
STU1409,19,Male,Electronics & Comm,3,8.51,73.0,0,0,3,4,75,0,0,0,1,1,0,1,91.9,72.7,1
STU1410,20,Male,Information Technology,3,6.78,71.6,0,1,3,3,10,1,0,0,1,0,1,1,75.6,60.5,1
STU1411,22,Male,Information Technology,4,7.18,80.8,0,2,3,1,101,1,1,1,1,0,0,1,64.0,81.4,1
STU1412,22,Male,Computer Science,3,8.25,84.3,0,1,4,1,204,1,1,1,1,0,0,1,64.0,48.1,1
STU1413,21,Female,Mechanical Eng,4,8.08,76.7,5,0,2,1,27,1,1,1,0,0,0,1,66.2,60.5,0
STU1414,21,Female,Information Technology,4,6.96,80.9,0,1,4,2,106,1,0,0,1,0,0,0,42.5,76.2,1
STU1415,20,Male,Electronics & Comm,3,5.94,77.6,2,2,2,2,3,1,1,1,1,0,0,0,68.6,77.9,1
STU1416,20,Female,Information Technology,3,10.0,79.0,0,0,2,1,25,1,1,1,1,1,0,1,61.2,53.4,1
STU1417,20,Male,Computer Science,4,7.44,76.0,0,1,3,3,155,1,1,1,1,1,1,0,76.9,97.1,1
STU1418,21,Female,Computer Science,4,7.24,78.2,0,1,1,5,31,1,1,0,0,0,1,1,55.4,63.0,1
STU1419,21,Female,Electrical Eng,3,7.72,100.0,1,1,3,0,46,1,0,1,0,1,0,1,77.6,66.3,1
STU1420,21,Female,Computer Science,4,7.33,81.1,0,1,2,2,30,1,1,1,0,0,0,0,75.6,79.7,1
STU1421,21,Male,Electronics & Comm,4,7.74,84.5,0,1,1,2,2,1,0,0,1,0,0,1,70.2,88.3,1
STU1422,19,Female,Information Technology,3,9.02,82.4,1,0,1,2,0,1,1,1,0,1,0,1,85.6,65.9,1
STU1423,21,Male,Information Technology,3,7.46,75.4,0,0,1,0,33,1,1,1,0,0,1,1,41.6,82.6,1
STU1424,19,Other,Information Technology,4,6.32,90.9,4,1,4,1,53,1,1,1,0,0,0,0,74.2,58.2,0
STU1425,21,Male,Information Technology,3,7.42,75.1,2,0,6,0,90,1,0,1,1,1,1,1,67.4,90.0,1
STU1426,20,Female,Computer Science,4,7.09,88.6,2,1,2,2,91,1,1,1,1,0,1,1,67.0,65.6,1
STU1427,22,Female,Information Technology,4,9.17,74.7,0,1,1,3,79,1,0,1,1,1,1,1,54.3,69.7,1
STU1428,20,Female,Electronics & Comm,4,8.89,68.4,0,0,1,1,27,1,1,0,0,0,0,1,48.1,59.8,1
STU1429,20,Male,Electronics & Comm,4,7.72,81.7,4,1,3,1,61,0,0,0,1,0,0,1,80.5,68.2,0
STU1430,20,Female,Computer Science,4,6.19,67.0,1,1,1,1,45,1,1,0,1,1,1,1,79.0,54.0,1
STU1431,21,Male,Information Technology,4,6.25,83.4,1,0,4,4,22,1,0,0,0,0,0,1,93.2,64.1,1
STU1432,21,Female,Computer Science,3,7.62,66.1,1,1,3,1,73,1,1,1,1,0,0,0,95.5,65.3,1
STU1433,20,Male,Computer Science,4,7.97,74.8,0,2,4,2,124,1,1,1,1,1,1,1,46.3,49.2,1
STU1434,19,Male,Computer Science,4,7.19,63.7,0,1,2,4,1,1,0,1,1,0,1,1,65.8,56.4,1
STU1435,21,Female,Mechanical Eng,3,7.07,100.0,1,1,3,4,13,1,0,1,0,0,1,1,71.5,33.5,0
STU1436,19,Male,Computer Science,4,6.95,61.5,1,0,2,3,157,1,1,1,1,0,0,0,81.5,46.4,1
STU1437,21,Male,Computer Science,3,7.57,78.1,0,0,3,1,64,1,1,1,1,0,0,0,88.0,64.8,1
STU1438,21,Male,Computer Science,3,5.0,89.4,1,0,3,4,47,0,0,0,1,1,0,0,53.6,79.4,0
STU1439,19,Male,Computer Science,3,6.39,88.4,1,2,2,3,240,1,0,1,1,1,1,1,60.4,59.6,1
STU1440,19,Female,Electronics & Comm,4,6.91,86.5,0,1,2,3,98,0,1,0,1,0,0,0,87.2,64.5,1
STU1441,23,Female,Computer Science,4,8.93,74.8,0,0,4,0,86,1,1,0,1,0,0,1,44.6,82.4,1
STU1442,20,Male,Computer Science,3,6.7,91.5,0,2,4,0,38,1,0,1,1,0,0,1,52.9,77.5,1
STU1443,20,Male,Electronics & Comm,3,7.8,87.1,0,0,3,3,35,1,0,0,0,0,1,1,74.1,77.3,1
STU1444,21,Male,Information Technology,3,7.85,80.1,0,0,0,6,22,1,1,1,0,1,0,1,96.8,66.8,1
STU1445,22,Male,Electrical Eng,4,9.03,80.4,1,1,1,3,9,1,1,0,0,1,0,1,44.5,57.6,1
STU1446,23,Female,Electronics & Comm,3,8.99,75.0,0,0,4,4,0,0,0,1,0,1,0,0,68.8,70.9,1
STU1447,21,Female,Computer Science,4,7.54,68.9,0,1,0,2,81,1,1,0,1,1,0,1,75.8,84.2,1
STU1448,20,Male,Electronics & Comm,3,7.08,90.4,0,0,1,1,26,1,1,0,1,0,1,0,88.6,92.1,1
STU1449,19,Male,Computer Science,4,6.87,91.1,1,1,1,3,143,1,1,1,1,1,1,0,74.3,100.0,1
STU1450,21,Male,Electronics & Comm,3,7.33,69.2,0,2,2,3,18,1,1,0,0,0,0,1,42.2,87.9,1
STU1451,21,Female,Information Technology,4,7.12,76.5,0,2,2,3,13,0,1,1,0,0,1,0,50.0,65.7,1
